county,office,district,party,candidate,votes
ST. LOUIS CITY,"Shelby,1753,479,53,13,0,0,0",,,0,0
ST. CLAIR,"Shelby,0,0,0,0,2298",,,St. Charles,0
ST. CLAIR,"Shelby,0,0,0,0,2298",,,0,0
ST. CLAIR,"Shelby,0,0,0,0,2298",,,0,0
ST. CLAIR,"Shelby,0,0,0,0,2298",,,0,0
ST. CLAIR,"Shelby,0,0,0,0,2298",,,0,3692
ST. FRANCOIS,"Shelby,0,0,0,0,2298",,,St. Charles,0
ST. FRANCOIS,"Shelby,0,0,0,0,2298",,,0,0
ST. FRANCOIS,"Shelby,0,0,0,0,2298",,,0,0
ST. FRANCOIS,"Shelby,0,0,0,0,2298",,,0,0
ST. FRANCOIS,"Shelby,0,0,0,0,2298",,,0,18238
ST. LOUIS,"Shelby,0,0,0,0,2298",,,St. Charles,3
ST. LOUIS,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS,"Shelby,0,0,0,0,2298",,,0,369628
ST. LOUIS CITY,"Shelby,0,0,0,0,2298",,,St. Charles,0
ST. LOUIS CITY,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS CITY,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS CITY,"Shelby,0,0,0,0,2298",,,0,0
ST. LOUIS CITY,"Shelby,0,0,0,0,2298",,,0,84096
ST. CLAIR,"Shelby,1809,405,71,0,2285",,,St. Charles,2877
ST. CLAIR,"Shelby,1809,405,71,0,2285",,,90102,693
ST. CLAIR,"Shelby,1809,405,71,0,2285",,,54456,115
ST. CLAIR,"Shelby,1809,405,71,0,2285",,,4691,0
ST. CLAIR,"Shelby,1809,405,71,0,2285",,,3,3685
ST. FRANCOIS,"Shelby,1809,405,71,0,2285",,,St. Charles,13195
ST. FRANCOIS,"Shelby,1809,405,71,0,2285",,,90102,4368
ST. FRANCOIS,"Shelby,1809,405,71,0,2285",,,54456,528
ST. FRANCOIS,"Shelby,1809,405,71,0,2285",,,4691,0
ST. FRANCOIS,"Shelby,1809,405,71,0,2285",,,3,18091
ST. LOUIS,"Shelby,1809,405,71,0,2285",,,St. Charles,152902
ST. LOUIS,"Shelby,1809,405,71,0,2285",,,90102,202506
ST. LOUIS,"Shelby,1809,405,71,0,2285",,,54456,10680
ST. LOUIS,"Shelby,1809,405,71,0,2285",,,4691,1
ST. LOUIS,"Shelby,1809,405,71,0,2285",,,3,366089
ST. LOUIS CITY,"Shelby,1809,405,71,0,2285",,,St. Charles,14662
ST. LOUIS CITY,"Shelby,1809,405,71,0,2285",,,90102,66095
ST. LOUIS CITY,"Shelby,1809,405,71,0,2285",,,54456,2439
ST. LOUIS CITY,"Shelby,1809,405,71,0,2285",,,4691,0
ST. LOUIS CITY,"Shelby,1809,405,71,0,2285",,,3,83196
ST. LOUIS,"U.S. Representative,Republican,Democratic,Libertarian,,",,,District 1,36594
ST. LOUIS,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Andrew Jones,97259
ST. LOUIS,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Cori Bush,3778
ST. LOUIS,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Total,137631
ST. LOUIS CITY,"U.S. Representative,Republican,Democratic,Libertarian,,",,,District 1,17173
ST. LOUIS CITY,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Andrew Jones,63740
ST. LOUIS CITY,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Cori Bush,2414
ST. LOUIS CITY,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Total,83327
TOTAL,"U.S. Representative,Republican,Democratic,Libertarian,,",,,District 1,53767
TOTAL,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Andrew Jones,160999
TOTAL,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Cori Bush,6192
TOTAL,"U.S. Representative,Republican,Democratic,Libertarian,,",,,Total,220958
ST. LOUIS,"Franklin,26096,9662,1042,,36800",,,St. Charles,116016
ST. LOUIS,"Franklin,26096,9662,1042,,36800",,,24506,110249
ST. LOUIS,"Franklin,26096,9662,1042,,36800",,,13754,4292
ST. LOUIS,"Franklin,26096,9662,1042,,36800",,,,230557
TOTAL,"Jackson,47037,48907,2803,98747",,,Kansas City,84008
TOTAL,"Jackson,47037,48907,2803,98747",,,16609,140688
TOTAL,"Jackson,47037,48907,2803,98747",,,67626,5859
TOTAL,"Jackson,47037,48907,2803,98747",,,1746,230555
TOTAL,"Michael Sinclair,Total",,,St. Charles,42568
TOTAL,"Michael Sinclair,Total",,,42568,24998
TOTAL,"Michael Sinclair,Total",,,24998,67566
ST. LOUIS CITY,"Karla May,Total",,,St. Louis,10171
ST. LOUIS CITY,"Karla May,Total",,,7735,33918
ST. LOUIS CITY,"Karla May,Total",,,17501,44089
TOTAL,"Karla May,Total",,,St. Louis,17906
TOTAL,"Karla May,Total",,,7735,51419
TOTAL,"Karla May,Total",,,17501,69325
TOTAL,"Jackson,38018,30100,68118",,,Kansas City,38018
TOTAL,"Jackson,38018,30100,68118",,,0,30100
TOTAL,"Jackson,38018,30100,68118",,,0,68118
TOTAL,"Pike,4120,794,4914",,,St. Charles,44169
TOTAL,"Pike,4120,794,4914",,,10420,12728
TOTAL,"Pike,4120,794,4914",,,4156,56897
ST. LOUIS,"State Senator,Democratic,,Write-In,,,",,,Brian Williams,41832
ST. LOUIS,"State Senator,Democratic,,Write-In,,,",,,John Winkler,24
ST. LOUIS,"State Senator,Democratic,,Write-In,,,",,,Total,41856
TOTAL,"State Senator,Democratic,,Write-In,,,",,,Brian Williams,41832
TOTAL,"State Senator,Democratic,,Write-In,,,",,,John Winkler,24
TOTAL,"State Senator,Democratic,,Write-In,,,",,,Total,41856
ADAIR,"State Senator,Republican,,Democratic,,",,,District 18,4637
ADAIR,"State Senator,Republican,,Democratic,,",,,,2388
ADAIR,"State Senator,Republican,,Democratic,,",,,Total,7025
ST. LOUIS,"State Senator,Republican,Democratic,Libertarian,",,,District 24,36164
ST. LOUIS,"State Senator,Republican,Democratic,Libertarian,",,,George J Hruza,43081
ST. LOUIS,"State Senator,Republican,Democratic,Libertarian,",,,Tracy McCreery,1481
ST. LOUIS,"State Senator,Republican,Democratic,Libertarian,",,,LaDonna Higgins,80726
TOTAL,"State Senator,Republican,Democratic,Libertarian,",,,District 24,36164
TOTAL,"State Senator,Republican,Democratic,Libertarian,",,,George J Hruza,43081
TOTAL,"State Senator,Republican,Democratic,Libertarian,",,,Tracy McCreery,1481
TOTAL,"State Senator,Republican,Democratic,Libertarian,",,,LaDonna Higgins,80726
TOTAL,"Jackson,39,26,65",,,Kansas City,1133
TOTAL,"Jackson,39,26,65",,,1094,4099
TOTAL,"Jackson,39,26,65",,,4073,5232
TOTAL,"Jackson,,2169,,2169",,,,6739
TOTAL,"Jackson,,2169,,2169",,,,6739
KANSAS CITY,"State Representative,Democratic,,,",,,Michael L. Johnson,4555
KANSAS CITY,"State Representative,Democratic,,,",,,Total,4555
TOTAL,"State Representative,Democratic,,,",,,Michael L. Johnson,4555
TOTAL,"State Representative,Democratic,,,",,,Total,4555
KANSAS CITY,"State Representative,Democratic,,,",,,Emily Weber,11098
KANSAS CITY,"State Representative,Democratic,,,",,,Total,11098
TOTAL,"State Representative,Democratic,,,",,,Emily Weber,11098
TOTAL,"State Representative,Democratic,,,",,,Total,11098
KANSAS CITY,"State Representative,Democratic,,,",,,Patty Lewis,15286
KANSAS CITY,"State Representative,Democratic,,,",,,Total,15286
TOTAL,"State Representative,Democratic,,,",,,Patty Lewis,15286
TOTAL,"State Representative,Democratic,,,",,,Total,15286
KANSAS CITY,"State Representative,Democratic,,,",,,Ashley Bland Manlove,8057
KANSAS CITY,"State Representative,Democratic,,,",,,Total,8057
TOTAL,"State Representative,Democratic,,,",,,Ashley Bland Manlove,8057
TOTAL,"State Representative,Democratic,,,",,,Total,8057
KANSAS CITY,"State Representative,Democratic,,,",,,Richard Brown,8207
KANSAS CITY,"State Representative,Democratic,,,",,,Total,8207
TOTAL,"State Representative,Democratic,,,",,,Richard Brown,8207
TOTAL,"State Representative,Democratic,,,",,,Total,8207
TOTAL,"Jackson,,3102,,5573,,8675",,,,3677
TOTAL,"Jackson,,3102,,5573,,8675",,,,6917
TOTAL,"Jackson,,3102,,5573,,8675",,,,10594
TOTAL,"Jackson,4790,5512,10302",,,Kansas City,6642
TOTAL,"Jackson,4790,5512,10302",,,1852,8869
TOTAL,"Jackson,4790,5512,10302",,,3357,15511
TOTAL,"Jackson,,2057,,3963,,6020",,,,4060
TOTAL,"Jackson,,2057,,3963,,6020",,,,6548
TOTAL,"Jackson,,2057,,3963,,6020",,,,10608
KANSAS CITY,"State Representative,Democratic,,,",,,Mark A. Sharp,8055
KANSAS CITY,"State Representative,Democratic,,,",,,Total,8055
TOTAL,"State Representative,Democratic,,,",,,Mark A. Sharp,8055
TOTAL,"State Representative,Democratic,,,",,,Total,8055
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Tricia K. Byrnes,7616
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Jenna Roberson,3887
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Total,11503
TOTAL,"State Representative,Republican,,Democratic,,,",,,Tricia K. Byrnes,7616
TOTAL,"State Representative,Republican,,Democratic,,,",,,Jenna Roberson,3887
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,11503
ST. CHARLES,"State Representative,Republican,,,",,,Tony Lovasco,10252
ST. CHARLES,"State Representative,Republican,,,",,,Total,10252
TOTAL,"State Representative,Republican,,,",,,Tony Lovasco,10252
TOTAL,"State Representative,Republican,,,",,,Total,10252
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Wendy Hausman,8281
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Eric Nowicki,5442
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Total,13723
TOTAL,"State Representative,Republican,,Democratic,,,",,,Wendy Hausman,8281
TOTAL,"State Representative,Republican,,Democratic,,,",,,Eric Nowicki,5442
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,13723
ST. LOUIS,"State Representative,Democratic,,,",,,Marlene Terry,6033
ST. LOUIS,"State Representative,Democratic,,,",,,Total,6033
TOTAL,"State Representative,Democratic,,,",,,Marlene Terry,6033
TOTAL,"State Representative,Democratic,,,",,,Total,6033
ST. LOUIS,"State Representative,Democratic,,",,,District 67,11514
ST. LOUIS,"State Representative,Democratic,,",,,Total,11514
TOTAL,"State Representative,Democratic,,",,,District 67,11514
TOTAL,"State Representative,Democratic,,",,,Total,11514
ST. LOUIS,"State Representative,Democratic,,,",,,Jay Mosley,8128
ST. LOUIS,"State Representative,Democratic,,,",,,Total,8128
TOTAL,"State Representative,Democratic,,,",,,Jay Mosley,8128
TOTAL,"State Representative,Democratic,,,",,,Total,8128
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Adam Schnelting,9376
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Jessica DeVoto,6325
ST. CHARLES,"State Representative,Republican,,Democratic,,,",,,Total,15701
TOTAL,"State Representative,Republican,,Democratic,,,",,,Adam Schnelting,9376
TOTAL,"State Representative,Republican,,Democratic,,,",,,Jessica DeVoto,6325
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,15701
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Gretchen Bangert,7225
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Dustin Coffell,2484
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Total,9709
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Gretchen Bangert,7225
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Dustin Coffell,2484
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Total,9709
ST. LOUIS,"State Representative,Republican,,Democratic,,",,,Karan Pujji,5736
ST. LOUIS,"State Representative,Republican,,Democratic,,",,,,10199
ST. LOUIS,"State Representative,Republican,,Democratic,,",,,Total,15935
TOTAL,"State Representative,Republican,,Democratic,,",,,Karan Pujji,5736
TOTAL,"State Representative,Republican,,Democratic,,",,,,10199
TOTAL,"State Representative,Republican,,Democratic,,",,,Total,15935
ST. LOUIS,"State Representative,Democratic,,,",,,Doug Clemens,7114
ST. LOUIS,"State Representative,Democratic,,,",,,Total,7114
TOTAL,"State Representative,Democratic,,,",,,Doug Clemens,7114
TOTAL,"State Representative,Democratic,,,",,,Total,7114
ST. LOUIS,"State Representative,Democratic,,,",,,Raychel Proudie,6741
ST. LOUIS,"State Representative,Democratic,,,",,,Total,6741
TOTAL,"State Representative,Democratic,,,",,,Raychel Proudie,6741
TOTAL,"State Representative,Democratic,,,",,,Total,6741
ST. LOUIS,"State Representative,Democratic,,,",,,Kevin Windham Jr.,7451
ST. LOUIS,"State Representative,Democratic,,,",,,Total,7451
TOTAL,"State Representative,Democratic,,,",,,Kevin Windham Jr.,7451
TOTAL,"State Representative,Democratic,,,",,,Total,7451
ST. LOUIS,"State Representative,Democratic,,,",,,Alan Gray,8295
ST. LOUIS,"State Representative,Democratic,,,",,,Total,8295
TOTAL,"State Representative,Democratic,,,",,,Alan Gray,8295
TOTAL,"State Representative,Democratic,,,",,,Total,8295
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Marlon Anderson,8049
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Total,8049
TOTAL,"State Representative,Democratic,,,",,,Marlon Anderson,8049
TOTAL,"State Representative,Democratic,,,",,,Total,8049
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Kimberly-Ann Collins,9218
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Total,9218
TOTAL,"State Representative,Democratic,,,",,,Kimberly-Ann Collins,9218
TOTAL,"State Representative,Democratic,,,",,,Total,9218
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Rasheen Aldridge Jr.,6869
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Total,6869
TOTAL,"State Representative,Democratic,,,",,,Rasheen Aldridge Jr.,6869
TOTAL,"State Representative,Democratic,,,",,,Total,6869
ST. LOUIS CITY,"State Representative,Democratic,,,",,,LaKeySha Bosley,7844
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Total,7844
TOTAL,"State Representative,Democratic,,,",,,LaKeySha Bosley,7844
TOTAL,"State Representative,Democratic,,,",,,Total,7844
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,Libertarian,",,,Kirk Hilzinger,1525
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,Libertarian,",,,Peter J. Merideth,8859
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,Libertarian,",,,,329
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,Libertarian,",,,Rebecca Sharpe Lombard,10713
TOTAL,"State Representative,Republican,,Democratic,,Libertarian,",,,Kirk Hilzinger,1525
TOTAL,"State Representative,Republican,,Democratic,,Libertarian,",,,Peter J. Merideth,8859
TOTAL,"State Representative,Republican,,Democratic,,Libertarian,",,,,329
TOTAL,"State Representative,Republican,,Democratic,,Libertarian,",,,Rebecca Sharpe Lombard,10713
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,,",,,Jake Koehr,2183
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,,",,,Steve Butz,7592
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,,",,,Total,9775
TOTAL,"State Representative,Republican,,Democratic,,,",,,Jake Koehr,2183
TOTAL,"State Representative,Republican,,Democratic,,,",,,Steve Butz,7592
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,9775
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,",,,Robert J. Crump,4326
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,",,,,12964
ST. LOUIS CITY,"State Representative,Republican,,Democratic,,",,,Total,17290
TOTAL,"State Representative,Republican,,Democratic,,",,,Robert J. Crump,4326
TOTAL,"State Representative,Republican,,Democratic,,",,,,12964
TOTAL,"State Representative,Republican,,Democratic,,",,,Total,17290
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Sarah Unsicker,11078
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Andrew Bolin,3518
ST. LOUIS,"State Representative,Democratic,,Libertarian,,,",,,Total,14596
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Sarah Unsicker,11078
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Andrew Bolin,3518
TOTAL,"State Representative,Democratic,,Libertarian,,,",,,Total,14596
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Del Taylor,8991
ST. LOUIS CITY,"State Representative,Democratic,,,",,,Total,8991
TOTAL,"State Representative,Democratic,,,",,,Del Taylor,8991
TOTAL,"State Representative,Democratic,,,",,,Total,8991
ST. LOUIS,"State Representative,Democratic,,",,,District 85,7026
ST. LOUIS,"State Representative,Democratic,,",,,Total,7026
TOTAL,"State Representative,Democratic,,",,,District 85,7026
TOTAL,"State Representative,Democratic,,",,,Total,7026
ST. LOUIS,"State Representative,Democratic,,,",,,Joe Adams,11582
ST. LOUIS,"State Representative,Democratic,,,",,,Total,11582
TOTAL,"State Representative,Democratic,,,",,,Joe Adams,11582
TOTAL,"State Representative,Democratic,,,",,,Total,11582
ST. LOUIS,"State Representative,Democratic,,,",,,Paula Brown,8707
ST. LOUIS,"State Representative,Democratic,,,",,,Total,8707
TOTAL,"State Representative,Democratic,,,",,,Paula Brown,8707
TOTAL,"State Representative,Democratic,,,",,,Total,8707
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Holly Jones,9723
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Kyle Luzynski,6154
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,15877
TOTAL,"State Representative,Republican,,Democratic,,,",,,Holly Jones,9723
TOTAL,"State Representative,Republican,,Democratic,,,",,,Kyle Luzynski,6154
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,15877
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Dean Plocher,10559
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Luke Barber,7002
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,17561
TOTAL,"State Representative,Republican,,Democratic,,,",,,Dean Plocher,10559
TOTAL,"State Representative,Republican,,Democratic,,,",,,Luke Barber,7002
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,17561
ST. LOUIS,"State Representative,Republican,Democratic,,,",,,District 90,6795
ST. LOUIS,"State Representative,Republican,Democratic,,,",,,Jr.,11355
ST. LOUIS,"State Representative,Republican,Democratic,,,",,,,18150
TOTAL,"State Representative,Republican,Democratic,,,",,,District 90,6795
TOTAL,"State Representative,Republican,Democratic,,,",,,Jr.,11355
TOTAL,"State Representative,Republican,Democratic,,,",,,,18150
ST. LOUIS,"State Representative,Democratic,,,",,,Jo Doll,13239
ST. LOUIS,"State Representative,Democratic,,,",,,Total,13239
TOTAL,"State Representative,Democratic,,,",,,Jo Doll,13239
TOTAL,"State Representative,Democratic,,,",,,Total,13239
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Bob Mahacek,6903
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Michael Burton,7235
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,14138
TOTAL,"State Representative,Republican,,Democratic,,,",,,Bob Mahacek,6903
TOTAL,"State Representative,Republican,,Democratic,,,",,,Michael Burton,7235
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,14138
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Kenneth Abram,4253
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Bridget Walsh Moore,5129
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,9382
TOTAL,"State Representative,Republican,,Democratic,,,",,,Kenneth Abram,4253
TOTAL,"State Representative,Republican,,Democratic,,,",,,Bridget Walsh Moore,5129
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,9382
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Jim Murphy,7892
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Kyle W. Kerns,5926
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,13818
TOTAL,"State Representative,Republican,,Democratic,,,",,,Jim Murphy,7892
TOTAL,"State Representative,Republican,,Democratic,,,",,,Kyle W. Kerns,5926
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,13818
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Michael A O'Donnell,9809
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Ann Zimpfer,6914
ST. LOUIS,"State Representative,Republican,,Democratic,,,",,,Total,16723
TOTAL,"State Representative,Republican,,Democratic,,,",,,Michael A O'Donnell,9809
TOTAL,"State Representative,Republican,,Democratic,,,",,,Ann Zimpfer,6914
TOTAL,"State Representative,Republican,,Democratic,,,",,,Total,16723
TOTAL,"Leslie Derrington,Total",,,St. Louis,9596
TOTAL,"Leslie Derrington,Total",,,9596,8026
TOTAL,"Leslie Derrington,Total",,,8026,17622
TOTAL,"Deb Lavender,Total",,,St. Louis,7733
TOTAL,"Deb Lavender,Total",,,7733,8213
TOTAL,"Deb Lavender,Total",,,8213,15946
TOTAL,"Ian Mackey,Total",,,St. Louis,5154
TOTAL,"Ian Mackey,Total",,,5154,9768
TOTAL,"Ian Mackey,Total",,,9768,14922
TOTAL,"Colin Lovett,Total",,,St. Louis,8315
TOTAL,"Colin Lovett,Total",,,8315,8134
TOTAL,"Colin Lovett,Total",,,8134,16449
TOTAL,"Jeff Coleman,Total",,,St. Louis,9322
TOTAL,"Jeff Coleman,Total",,,9322,8184
TOTAL,"Jeff Coleman,Total",,,8184,204
TOTAL,"Jeff Coleman,Total",,,204,17710
TOTAL,"Richard W West,Total",,,St. Charles,12034
TOTAL,"Richard W West,Total",,,12034,12034
TOTAL,"Dave Hinman,Total",,,St. Charles,9056
TOTAL,"Dave Hinman,Total",,,9056,9056
TOTAL,"Gregory A Upchurch,Total",,,St. Charles,7978
TOTAL,"Gregory A Upchurch,Total",,,7978,6353
TOTAL,"Gregory A Upchurch,Total",,,6353,14331
TOTAL,"Michael Carver,Total",,,St. Charles,5404
TOTAL,"Michael Carver,Total",,,5404,5305
TOTAL,"Michael Carver,Total",,,5305,242
TOTAL,"Michael Carver,Total",,,242,10951
TOTAL,"Ron Odenthal,Total",,,St. Charles,7621
TOTAL,"Ron Odenthal,Total",,,7621,6359
TOTAL,"Ron Odenthal,Total",,,6359,13980
TOTAL,"Tracy Grundy,Total",,,St. Charles,8151
TOTAL,"Tracy Grundy,Total",,,8151,5447
TOTAL,"Tracy Grundy,Total",,,5447,13598
TOTAL,"Susan Shumway,Total",,,St. Charles,8895
TOTAL,"Susan Shumway,Total",,,8895,5028
TOTAL,"Susan Shumway,Total",,,5028,13923
TOTAL,"Josh Thackston,Total",,,St. Louis,11302
TOTAL,"Josh Thackston,Total",,,11302,6303
TOTAL,"Josh Thackston,Total",,,6303,17605
TOTAL,"Madison,,2623,,2623",,,,8956
TOTAL,"Madison,,2623,,2623",,,,8956
ST. FRANCOIS,"State Representative,Republican,,,",,,Mike Henderson,8722
ST. FRANCOIS,"State Representative,Republican,,,",,,Total,8722
TOTAL,"State Representative,Republican,,,",,,Mike Henderson,8722
TOTAL,"State Representative,Republican,,,",,,Total,8722
TOTAL,"Hickory,,922,,922",,,,11605
TOTAL,"Hickory,,922,,922",,,,11605
TOTAL,"Deborah J Alessi,Total",,,St. Charles,109447
TOTAL,"Deborah J Alessi,Total",,,109447,109447
ST. CLAIR,"Shelby,1322,581,1903",,,St. Charles,2367
ST. CLAIR,"Shelby,1322,581,1903",,,85180,934
ST. CLAIR,"Shelby,1322,581,1903",,,40300,3301
ST. FRANCOIS,"Shelby,1322,581,1903",,,St. Charles,10862
ST. FRANCOIS,"Shelby,1322,581,1903",,,85180,4957
ST. FRANCOIS,"Shelby,1322,581,1903",,,40300,15819
ST. LOUIS,"Shelby,1322,581,1903",,,St. Charles,189454
ST. LOUIS,"Shelby,1322,581,1903",,,85180,118183
ST. LOUIS,"Shelby,1322,581,1903",,,40300,307637
ST. LOUIS CITY,"Shelby,1322,581,1903",,,St. Charles,40916
ST. LOUIS CITY,"Shelby,1322,581,1903",,,85180,30399
ST. LOUIS CITY,"Shelby,1322,581,1903",,,40300,71315
ST. CLAIR,"Shelby,1311,559,1870",,,St. Charles,2303
ST. CLAIR,"Shelby,1311,559,1870",,,85926,980
ST. CLAIR,"Shelby,1311,559,1870",,,37980,3283
ST. FRANCOIS,"Shelby,1311,559,1870",,,St. Charles,10643
ST. FRANCOIS,"Shelby,1311,559,1870",,,85926,4943
ST. FRANCOIS,"Shelby,1311,559,1870",,,37980,15586
ST. LOUIS,"Shelby,1311,559,1870",,,St. Charles,205891
ST. LOUIS,"Shelby,1311,559,1870",,,85926,99490
ST. LOUIS,"Shelby,1311,559,1870",,,37980,305381
ST. LOUIS CITY,"Shelby,1311,559,1870",,,St. Charles,48641
ST. LOUIS CITY,"Shelby,1311,559,1870",,,85926,23004
ST. LOUIS CITY,"Shelby,1311,559,1870",,,37980,71645
ST. FRANCOIS,"Shelby,1293,551,1844",,,St. Charles,10752
ST. FRANCOIS,"Shelby,1293,551,1844",,,85500,4797
ST. FRANCOIS,"Shelby,1293,551,1844",,,37084,15549
ST. LOUIS,"Shelby,1293,551,1844",,,St. Charles,195851
ST. LOUIS,"Shelby,1293,551,1844",,,85500,104233
ST. LOUIS,"Shelby,1293,551,1844",,,37084,300084
